Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
231,1,1,4,721,15,0.90869140625,0.09765625,-0.04638671875,-15.07568359375,-22.216796875,157.470703125,-323.82815637010265,-199.60713875982333,-332.9831293870079,1745594751.0322037
232,1,1,4,736,15,0.77734375,0.19921875,0.05078125,-3.60107421875,23.681640625,197.509765625,-313.3500401537314,-210.08525497619456,-319.4431112264165,1745594751.0401254
233,1,1,4,751,15,0.5888671875,0.33203125,0.072265625,5.79833984375,75.86669921875,231.01806640625,-302.8719239373602,-217.56962370217403,-323.95645061328025,1745594751.0468364
234,1,1,4,766,15,0.53564453125,0.48779296875,-0.02783203125,11.77978515625,126.64794921875,258.30078125,-286.40631274020535,-240.02272988011242,-320.94755768870436,1745594751.0540202
235,1,1,4,781,15,0.42431640625,0.791015625,-0.19384765625,14.16015625,165.83251953125,278.62548828125,-277.42507026902996,-238.52585613491652,-326.9653435378562,1745594751.0790532
236,1,1,4,796,15,0.0947265625,0.9990234375,-0.23388671875,10.8642578125,179.50439453125,291.6259765625,-247.48759536511216,-287.922689726381,-317.93866476412853,1745594751.0865884
237,1,1,4,811,15,0.01953125,1.32763671875,-0.306640625,6.40869140625,170.59326171875,294.37255859375,-235.512605403545,-295.4070584523605,-305.9030930658249,1745594751.0938852
238,1,1,4,826,15,-0.693359375,2.58544921875,-0.5703125,11.16943359375,151.55029296875,297.7294921875,-210.0657517352148,-317.86016463029887,-289.35418198065753,1745594751.1004226
239,1,1,4,841,15,-0.72607421875,2.24609375,-0.6748046875,51.6357421875,209.77783203125,412.65869140625,-199.58763551884357,-331.3320283370619,-292.36307490523336,1745594751.1069095
240,1,1,4,856,15,-3.19873046875,5.97119140625,-1.0908203125,-84.9609375,-6.34765625,150.5126953125,-160.66891814375037,-356.77888200539206,-289.35418198065753,1745594751.1140747
241,1,1,4,871,15,-13.68505859375,4.83447265625,-0.958984375,-109.55810546875,-152.587890625,-127.8076171875,-147.19705443698734,-364.2632507313715,-284.84084259379364,1745594751.120587
242,1,1,4,886,15,4.06298828125,-0.8662109375,0.28515625,62.43896484375,-150.45166015625,-145.1416015625,-144.20330694659552,-340.3132708082373,-280.32750320692986,1745594751.127049
243,1,1,4,901,15,-0.09912109375,0.2548828125,0.4541015625,-28.25927734375,-75.74462890625,-29.23583984375,-163.66266563414214,-343.30701829862903,-292.36307490523336,1745594751.1334927
244,1,1,4,916,15,1.60693359375,1.48876953125,-0.76904296875,-58.837890625,-56.5185546875,-85.02197265625,-171.1470343601216,-331.3320283370619,-316.43421830184053,1745594751.1881878
245,1,1,4,931,15,-0.6044921875,1.0859375,0.27587890625,-2.5634765625,9.27734375,-85.99853515625,-163.66266563414214,-325.3445333562783,-292.36307490523336,1745594751.1950095
246,1,1,4,946,15,-0.1015625,0.99755859375,0.142578125,0.42724609375,-17.39501953125,-53.77197265625,-181.62515057649284,-320.85391212069067,-298.3808607543852,1745594751.2021203
247,1,1,4,961,15,0.0302734375,1.0,-0.06982421875,6.34765625,0.732421875,-49.9267578125,-181.62515057649284,-320.85391212069067,-298.3808607543852,1745594751.208608
248,1,1,4,976,15,-0.01025390625,1.0712890625,-0.03759765625,6.77490234375,-3.47900390625,-48.095703125,-196.59388802845177,-325.3445333562783,-302.89420014124903,1745594751.2151093
249,1,1,4,991,15,-0.02685546875,0.97119140625,-0.2138671875,-0.30517578125,-8.056640625,-41.80908203125,-189.10951930247234,-313.36954339471123,-308.9119859904008,1745594751.2221417
250,1,1,5,6,15,0.03759765625,1.05712890625,-0.04248046875,-8.7890625,-8.85009765625,-36.07177734375,-189.10951930247234,-307.3820484139276,-298.3808607543852,1745594751.228633
